clean_text,sentiment
me gustan muchos de los actores actrices involucrados en este proyecto por lo que la película se sintió aún peor que si usaban una incógnita el principal problema era que esta película era claramente solo un concepto creado para apelar a los baby boomers in o años nbc probablemente hará una película al igual que esto a principios de los puedo verlo ahora una familia negra donde los niños están involucrados con la familia de los riot y la familia blanca tiene a los niños rebeldes y escuchan música de rock grunge la banda sonora contará con bandas como nirvana nwa enemigo público soundgarden etc la películacomo este será tan cursi como los años y yo gurantee la nbc lo hará el mayor problema con las piezas de época cuando se realizan las redes es que cuando vivas en un cierto período de tiempo en el que no estás pensando en que vivo enlos años o cualquier década es de moda retro en ese momento next time alguien hace algo así deberían poner más peso en el proyecto,negative
la película fue un placer ver si eres un fanático de los stooges la historia se cuenta desde el punto de vista de moe howard y sus relaciones con sus hermanos shemp y jerome rizado howard también la amistad de la vida con larry fine la película trata principalmente con los puntos altos de la cámara y las caídas de pit de la carrera de stooges multi decade el director de casting y el artista de maquillaje hicieron un trabajo justo de encontrar actores que se parecían al famoso conjunto el actor que juega rizado howard hizo un buen trabajo de retratar a las travesuras de la cámara del stooche más querido una visita obligada para cualquier fan de tres pantalones cortos de stooges,negative
esta película tiene que ser la peor película que he visto solo vi una media hora y acabo de apagarlo los coches en esta película se ven como dos extremos delanteros de geo metro se rompieron esta película no es ni siquiera es buena para las risas la única vez que me reí era cuando dante seguía diciendo en voz divertida nadie puede vencer a dante muhwa hwaa dije dios santo y lo apagué mala mala película,negative
es hora de que los críticos y fanáticos estadounidenses comienzan a desacreditar su veneración de películas incuestionables y descuidadas como la de érase una vez en américa de sergio leone la historia a cuadros de esta película opulenta y el mito grandioso fantasioso asociado con su producción y muchas versiones consulta su mediocridad en un nivel narrativo la película se tambaña hacia atrás y hacia adelante en fits y comienza sus figuras centrales a la deriva y aparentemente fuera de lugar rodeadas por la decadencia de ersatz de conjuntos imponentes la minuca de detalle de producción y el en cliche d pero la magnífica confección cinematográfica en oferta a la audiencia el marco del tiempo de la trama es confuso triturador y laborioso lo que lleva a algunos críticos para imaginar que el opio de los fideos figura el óptico para ser el antecedente de una futura realidad de los sueños así como los recuerdos de tonos sepia este jamón le da a la mano glosa de interpretación de apologización con un niño con los fanáticos sobre las brujas de las irregularidades narrativas en la pantalla incluso en este tiempo completo el tiempo de funcionamiento las cifras aparecen y desaparecen con la repentina alarmante el carácter de deborah se establece fugazmente en forma de niño una femenina trofeo fría y inalcanzable ni siquiera insinuando a la gravedad con la que restablecerá su relación con los fideos posteriores a la prisión dicha rein union en adelante anillos completamente falsos el ritmo de amortiguación es algo para la culpa ciertas secuencias se arrastran con estancamiento durante demasiado tiempo lo que significa muy poco insinúa un insinuante a un director con tan poca moderación y una economía narrativa que a menudo se siente obligada a usurpar todas las iota de la pantalla de la pantalla posible para mostrar fuera de su producción fatal para una película que contiene figuras tan sombrías y distantes la trayectoria de las vidas de las cifras se nos presenta como un microcosmos que refleja la trayectoria histórica de los adolescentes de estados unidos a través de la prohibición y su despojo que termina con la ruina discutible de sus figuras centrales de moribund salvar a deborah un departamento de maquillaje y intencional uno se pregunta esta noción es común incluso banal el elenco de los personajes tal como se imaginó en el script de una nota escrito por siete italianos no menos está jugando de forma rotura y torpemente por todos excepto los actores más jóvenes quienes al menos aventuran algunas expresiones faciales variantes esto es comprensible dado el material casi involuntario algunos críticos afirman que los personajes pueden parecer tan impenetrablemente auto absorbidos pero buscan activamente sus propios objetivos asumiendo el cumplimiento de los demás por ejemplo cuando los fideos salen de la cárcel max lo recoge y le ofrece una puta sin preguntarle si esto es lo que él desea y más tarde hace que los tratos asuman que los fideos cumplirán esta explicación de sus disposiciones abruptas y abrasivas es insatisfactoria extraña y simplemente sirve para resaltar los fines complicados los partidarios de las películas inquebrantables irán a defender sus posiciones con respecto a una película desafortunadamente corto en sentido aunque la puntuación de ennio morricone es mucho venerada es innegablemente schmaltzy y repetitivo brota con una redolencia emocional que las escenas mismas muchos violentas simplemente no justifican en los puntos es cuestionable si morricone estaba observando o no la misma película que era tan incongruente es su trabajo como una película de pean a american tiene éxito en términos de estado de ánimo ayudado por unos pocos golpes de edición magistral de divisas entre períodos de tiempo y visuales no ayudados por dicho puntaje pero carece de cohesión narrativa y fluidez,negative
me sorprendió cuando vi esta película había escuchado que era la mejor filmada de la novela qué decepcionado era cualquier verdadero fanático de jane austen puede calificar esta adaptación es un misterio para mis ojos los guionistas han decidido seguir trozos de humor ridículo que son embarazosos en los mejores momentos pero también arruinan la sensación del período en cuanto al elenco gwyneth paltrow hace una heroína bastante superficial pero entonces cualquier caliente estrella estadounidense sería cuestionable en el rol toni collette está miscast y el pobre ewan mcgregor está hecho de parecer risa realmente no pude decir unbuena cosa de esta película parece que estoy entre los pocos que no lo califican pero si quieres mi consejo vea en cambio la producción de televisión protagonizada por kate beckinsale créeme es mucho preferible para esta basura superficial,negative
i d like to start off by saying that i am not an anime fan with a few notable exceptions and i generally have a low opinion of so called otakus as they are so in love with their particular brand of cartooning that they label every movie starring spiky haired big eyed characters as a work of art without even considering other more vital factors such as the plot and no anime movie better represents this division between otakus and people with actual taste than this elegant piece of trash fatal fury the motion picture as seen through the glassy witless eyes of an otaku there s little to find fault with in fatal fury there s plenty of quirky japanese y humor one on one duels some dramatic moments and everything is beautifully drawn but everyone else will be turned off by the cliched predictable plot with cliched predictable characters culminating in a cliched predictable ending the love scenes are hilariously overblown the scene in which sulia heals terry is obviously intended to be a tender moment but it s virtually impossible to not be thrown into spirals of giddy laughter by the sheer ludicrousness of it and of course fatal fury is not without the obligatory cartoon t a this is supplied gratuitously by the huge breasted mai shiranui and since fatal fury is based off the video game series of the same name oh boy we re treated to numerous pointless cameo appearances by popular characters with little or no relevance to the plot whatsoever they go through all the trouble of introducing kim early on only for him to disappear from the movie totally after that point this mess of a movie reaches its climax with the unintentionally farcical final battle in which all the main characters engage the all powerful main villain in one on one combat in turn that s some thing that s always amused me even when battles in animes aren t taking place in a tournament they always happen as if they were regardless of the fact that it makes no sense whatsoever otakus always rave about how anime movies should be treated as movies as opposed to merely cartoons and a disturbing portion of those same people love fatal fury so would fatal fury have been good if it wasn t an anime the answer is an emphatic no all of this movie s charm what little of it there is resides in the actual drawings had fatal fury not been an anime it would have been worthy of an episode of mystery science theater if the show was still on the air that s the key this is nothing more than a laughably bad b movie in the guise of an anime epic if you re a fan of movies so bad that they re actually entertaining consider renting fatal fury or catch it on the sci fi channel as it is definitely one of those if you re an otaku please wake up and realize that a good of the stuff you re watching is garbage as for everyone else buy a dreamcast and fatal fury mark of the wolves but don t even consider seeing this movie,negative
pensé que estaría encerrado en una célula acolchada y tiraría la llave por lo tanto es un arrebatamiento parafraseado del diálogo de estado de ánimo se pregunta en lo que se enredó paula milne y su co escritor encontré los hongos mágicos que deben haber comido para crear este débil whodunnit y traer tal basura a nuestras pantallas una célula acolchada debe dejarse disponible niamh cusack hizo su mejor al igual que los otros actores pero seguramente su talento merece un mejor vehículo que este se ha alcanzado la altura del absurdo y este estado mental en particular es mejor enterrado y olvidado y ciertamente no solo se coloca en una caja y se encerró en un cajón,negative
verlo vive por la noche te hace preguntarte justo a quién en el mundo greenlit esta mierda una pareja de recién casados se destaca sobre su luna de miel atacada por los murciélagos y el marido comienza a correr en sus pijamas atacando a varias personas y dónde están exactamente están en el desierto entonces están esquiando luego están en una pequeña ciudad que parece que tiene montañas cerca la ciudad está dirigida por un sheriff que le gusta ver y tiene una vendetta personal contra whiny doctor boy el hospital de esquí está dirigido por un chico realmente maravilloso con un bonito bigote grueso y la esposa se parece a mary tyler moore o marilyn quayle no hay una tensión dramática y el final te dejará lleno de ira efectos especiales y maquillaje guru stan winston hizo los efectos de esta película supongo que tienes que empezar en alguna parte,negative
scott menville no es casey kasem esa es la primera lo más importante y lo más perturbador de este intento de volver a imaginar la voz de scooby doo y la compañía la voz de shaggy es chirriante y no suena nada como que haya sonado alguna de las encarnaciones anteriores de los espectáculos de scooby también han cambiado el atuendo y el modo clásico de caminar desde el original no estoy seguro de lo que están aproximadamente con el ángulo del villano pero seguramente no está siguiendo la fórmula utilizada en ninguno de los scooby anteriores shows y el estilo de animación es muy extraño y distorsionado me gusta pero no es una animación de tipo scooby doo real pero la animación extraña utilizada para otros espectáculos de la wb creció esto podría también vale la pena echar un vistazo a una vez si puede manejar la falta de voz shaggy adecuada que justo hay suficiente para fraspar uno para disfrutar del espectáculo correctamente además estoy tratando de no ser un fanático inflexible y nitpicking evolucionar o morir como dice el dicho veremos cómo se ve después de dos episodios más para entonces habré formado una opinión mucho más sólida,negative
admito que la primera vez que me las arreglé para atrapar la ciencia fiducación de sci fi fue la semana pasada pero a pesar del hecho de que era un gran fanático de los deslizadores que entraron en la experiencia farscape ahora es fácil de mis favoritos de los cuatroshows mientras la ciencia fidelista más moderna incluyendo lamentablemente la nueva serie star trek este espectáculo logra ser divertido sin llegar a la forraje de mst k,positive
ordinarily anthony mann made westerns with the big guys james stewart gary cooper henry fonda the a list cowboy stars but in this b film he tackled something notably different and had quite a bit of success with what turned out to be a truly one of a kind western the main character played by victor mature is a trapper mountain man and ordinarily they are romanticized in films robert redford in jeremiah johnson that sort of thing where the hero is not in fact a typical mountain man but a clean cut heroic figure who hangs out with real mountain men not here for once a true mountain man vulgar crude animalistic is the central figure and it s something to see giving mature one of his better later roles the real acting chops are provided by robert preston excellent as a self absorbed custer type cavalry commander and james whitmore the poor man s spencer tracy as another of those old timers who feel themselves trapped between ever more hostile indians on the one side and the oncoming force of civilization on the other even more impressive is a very young anne bancroft as the officer s wife who is initially repulsed by the very sight of mature s grisly character then finds her own veneer of civilization slipping away as she begins to realize to her own shock that she s attracted to him rarely if ever has a remote frontier fort been so accurately realized on screen without the romantic allure that john ford gave such a place in his masterful fort apache the battle sequences are big scale and notably violent and particularly impressive if you seen them in widescreen format good show and underrated movie all around,positive
realmente despreciaba esta película cuando la vi a la edad de unos o años ya que era un gran fanático de robin williams y nada que pudiera hacer era malo hasta esto esta basura completa arruinó robin para mí durante mucho tiempo solo me estoy recuperando recientemente con su parte divertida pero seria en el día de los padres pero luego continuó a crear otro error hombre bicenntinal creo que se llamó pero el punto es robin debe estar obteniendo trabajos mucho mejores por ahora y ahora ha regresado a realizar el limo que se originó con este clásico,negative
esta fue absolutamente una de las mejores películas que he visto excelentes actuaciones de un maravilloso elenco a list que lo moverá de sonrisas a la risa a las lágrimas y la espalda no pude evitar preocuparte por los personajes la sra merkerson te alejará al igual que el joven jugando a la joven lead también pensé que el diseño establecido era de primera clase el espectador está realmente colocado dentro de cada era ya que se presenta la música también es una explosión buenas selecciones para representar el estado de ánimo el tiempo y el lugar el hombre blues ciego es estereotípico pero él entrega algunas grandes canciones esta es una gran historia que sobrevivirá a muchas visitas repetidas tómate el tiempo para verlo,positive
esta película es similar a la oscuridad falls y el boogeyman pero también es mucho más gráfico que ambos y no tan bueno como tampoco también es lento y bastante predecible también tiene sombras de liberación y el terror de amityville recibimos un sabor de nueva edad lanzado en la mezcla y algunas de esas escenas se desprenden como un sermon de motivación inspirador esta película es un hodgepodge de casi todo incluso aunque es sangriento los efectos de maquillaje no son muy realistas de hecho se ven un poco baratos asignación de todo eso hay un diálogo clichético realmente horrible y no diré cuando pero hay un punto en que una pareja de las acciones del personaje no eran auténticas ni creíbles dadas las circunstancias nadie en su mente correcta lo que habría actuado de esta manera también ves la película sabrás lo que quiero decir también hay alguna desnudez gratuita por el bien de la desnudez no fue necesario en absoluto la buena noticia es que el actuando era en realidad bastante bueno better que esta película merece so después de pesar cuidadosamente la evidencia la identificación dice que esta película fue pasable pero no es buena mi veredicto para la hada de los dientes,negative
william h macy es brillante como everyman atrapado en una situación desesperada comienza con una explosión y nunca te deja abajo los giros y sorpresas son frescos impredecibles el uso de clips de película noir y citas frecuentes y referencias a y s flicks lo convierten en una necesidad encantadora para las pulseras de películas,positive
esta película es terrible el suspenso se pasa esperando un punto no hay mucho de uno asunto de algunas grandes líneas encontré un diente en mi apartamento y la dedicación de los personajes principales para matarse a sí mismo es una colección de sonidos supuestamente eerie,negative
esto es sin duda el más divertido de los cortos rizados de stooges lo he visto docenas de veces y siempre me hace reír secuencias de pantomima hilarantes un ejemplo perfecto de comedia musical incluso las personas que no les gustan los knuckleheads recuerdan esto con cariño,positive
el viaje es una muy buena película producido en la primavera de en viena y lanzado en esta película fue bastante popular en sus primeros años a pesar de los problemas políticos que influyeron en el éxito de la película porque la historia ocurre durante la revolución húngara la guerra fría el viaje es una muy buena película pero no conocida creo que debe ser liberado inmediatamente en dvd porque la mayoría de las personas que lo han visto hasta ahora quieren tenerlo en casa una de las cualidades más importantes de la película es la química extraordinaria entre deborah kerr y yul brynner su relación intensa todas sus escenas juntas son muy importantes pero también revelan los sentimientos fuertes la gran pasión y el amor entre los personajes major surov y diana ashmore otra cualidad es el guión que está muy bien escrito incluso se publicó como una novela por el jugador de pantalla george tabori la película mantiene su tensión desde el principio hasta el final al principio no sabíamos si diana y los otros viajeros podían salir de hungría porque el mayor comunista descubre que la amiga de diana paul kedes es húngara y no se le permite salir del país el mayor cae profundamente enamorado de diana y esto es de hecho la verdadera razón por la que no quiere dejarla ir pero después de que él la abraza y le da uno de los besos más memorables que se haya visto en la pantalla y ella también lo besa él la deja ir y el final de la película es uno de los finales más dramáticos que se filmó el mayor y diana dicen adiós llega a la frontera con todos los viajeros incluido paul mientras que surov le disparó varias veces por algunos húngaros por lo que él muere yul brynner es muy muy guapo y deborah kerr es muy bonito encantador refinado como una dama inglesa yul y deborah son perfectos juntos son una de las parejas más grandes del golden hollywood un verdadero esposo debe ver esta película el viaje tiene todo lo que debería tener una buena película una historia importante cautivadora personajes interesantes una dirección maravillosa anatole litvak en mi opinión en su mejor momento finalmente quiero dar un mensaje a warner bros studios o los que restauran y liberan películas clásicas por favor libere el viaje en dvd lo antes posible,positive
no diré que el espectáculo es malo porque hay algunas partes divertidas como spencer y algunos incidentes aleatorios pero aparte de eso vamos a enfrentarlo es solo otro comediante seco que los niños están comprando en miranda cosgrove fue lindo y divertido como megan en drake y josh honestamente ella es mediocre en icarly y simplemente no es tan divertida como ella trata de ser la actriz que juega a sam parece estar medio dormida la mayor parte del tiempo y sus travesuras son tan cliché que pensaría en ellos no son graciosos solo molestos y freddie está bien pero no es tan interesante por supuesto las situaciones son poco realistas pero no es todo malo algunos son molestos sin embargo aquí hay algunos las niñas tienen años y tienen un programa web que regala demasiada información personal con una audiencia semanal de wtf con poca o ninguna publicidad y todavía pueden continuar con sus vidas no es atacado por los locos el programa web obtiene demasiado elogios anuales para anunciar zapatillas un viaje gratuito a japón un rendimiento de ts blanco simple etc honestamente cualquier persona mayor de años no encontraría su entretenimiento de comedia cómo es que son tan promedio pero son dueños de un loft de tres pisos spencer no tiene nada y aún puede ofrecer muchos lujos básicos y tienen todo el equipo para un show web todos los adultos son idiotas todos ellos no hay pies de niña alta sin importar cuán odioso y tenaz pueda derribar a los policías entrenados a menos que sea musculoso sam es flaco y petite nadie puede caerse historias en un ascensor y en vivo los niños pueden manejar a descubrir acerca de los delincuentes mejor que la policía el programa es estúpido en realidad parece inofensivo pero hacer que los niños piensen que pueden ser desagradables para sus mayores viven solos en seattle cuando solo tienen con un imbécil irresponsable y dan información personal estoy equivocado me decepcionó decir que mi primo que es disfruta del espectáculo qué pasó con las caricaturas cuando tenía su edad,negative
vio esto en el cable de vuelta a principios de los y le encantó nunca lo vi de nuevo hasta que apareciera en el cable de nuevo recientemente todavía lo encuentro una gran película de vietnam no estoy seguro de por qué no está calificado más alto encontré todo sobre esta película convincente como veterinario no de vietnam puedo relacionarme con las situaciones presentadas por harris y de niro solo puedo imaginar que esta película sea más conmovedora ahora con nuestra situación en irak deseo que esto se ofrezca en el cable con más frecuencia para que la gente vea el número humano en nuestros soldados no se deja en el campo de batalla se llevó a casa por el resto de las vidas y esta película es una de las muchas que trae esa casa de una manera muy difícil excelente película,positive
sucede mal lacasting susannah yorke es un joven jane eyre luminoso y su rendimiento es impecable sin embargo se supone que edward rochester es george c scott de pelo blanco se ve y se comporta como un artrítico el tío fallecido de jane está en mejor forma cruje y gruñidos desagradables y sombríos se parece a un hacha que ha enviado su hacha para ser afilado no nos sorprende que tenga una esposa enjaulada en el ático la gran historia de amor parece una pesadilla sado masoquista hay suficiente oscuridad en la novela pero rochester de bronte es relativamente joven atlética poderosa y encantadora cuando elige ser él tiene una buena voz de hablar y cantar una buena mente y una conciencia que intenta sin éxito sofocar,negative
esta es una de mis películas favoritas de todos los tiempos bonito patético que dices bueno sí lo es pero chris es increíblemente divertido su brillo inocente sale en esta película más que en cualquiera de sus otras películas mire las escenas de ambas escenas de motel cuando spade se captura con su cremallera hacia abajo y la otra simplemente desaparezca por el amor de dios,positive
entonces esta es la peor película que probablemente verás se trata de crossbones y comodidad del sur pero si es un fanático de la película esta atrocidad de una película será la más divertida que ha tenido en años por qué la cámara hace ruidos de kung fu de viejos escuela cuando se acerca por qué ese chico al azar rellena un plato conmemorativo de nascar en su bolsa y quién es él de todos modos por qué los vampiros disparan un rayo después de que mueran qué es ésto montañés dracula mccloud a quién le importa sólo se ríe de eso esta película no tiene continuidad ni parcela no nada realmente la gama de emociones de ron hall está siempre apagada se ve feliz cuando debería estar triste enojado cuando debe estar confundido el resto del reparto no podía actuar fuera de una bolsa de papel los efectos especiales autobús cortos del tipo especial se colocan aleatoriamente y nunca se necesitan la mayoría de las escenas están encendidas con una lámpara de escritorio si están encendidas en absoluto mel novak tiene la audacia de mirar fuera de la cámara para su línea y ni siquiera está editada sólo siguen filmando de hecho la mitad de esta película no está incluso en la película en absoluto es película sony hand cam para la mayor parte de la película parece que dejaron su boom mike en casa esta película no solo tiene unos pocos agujeros de la trama es un campo de confusión y dolor mental pero oh me encanta gracias ron hall por esta abominación cinematográfica salí y lo compré porque es tan divertido en amazon y lo tuve prisa entregado tengo armas tengo armas tengo armas,negative
no están jamontando a los periodistas cary grant y rosalind russell de su niña viernes o el ingenioso detective william powell y la señora sassy myrna loy pero woody allen y scarlett johansson son sorprendentemente encantadores como sleuths en scoop su repartidor de screwball es más posmoderno que después de la depresión la escritura de allen llena de la auto depreciación irónica y la antigua angustia de nueva york los tonos del viejo ingenio ocurren rara vez como cuando él como sid el gran mago splendini responde sobre sus antecedentes nací en la persuasión hebrea pero cuando tengo mayor que me convertí en el narcisismo johansson fresco desde el punto de partido de allen como una mala chica aquí llega a ser un estudiante de periodismo relativamente bueno a veces ditsy atrapado en un misterio de asesinato adecuado para londres un asesino en serie la parcela es una revisión de su reciente punto de juego con thriller con sede en londres hasta los pecados de la clase alta y la tragedia estadounidense lugar en el sun boating accident de hecho allen está reelaborando el misterio del asesinato de manhattan y la rosa púrpura de el cairo para nombrar solo un par de otros ejemplos no me importa si vuelve a trabajar me gustaría que el nuevo material fuera al menos el igual de los originales y por desgracia es solo un reflejo de su grandeza más joven a pesar de que el director y el actor no pueden ocultar su amor por la actriz ya que no pudo para diane keaton y por lo tanto toma una comedia mediana en un lugar apropiado en el canon de allen no es genial pero divertido a veces brillantemente satírico sobre el sospechoso asesino de clase alta sid allen rabios me sorprendería mucho si él mató a una persona este es el humor de allen vintage si bien apenas hay alusiones literarias brillantes como en la mayor parte de su película los laterales recurridos con música de grieg tchaikovsky y strauss para hacernos saber que el woodman no ha perdido su toque de clase,positive
déjame afirmar este derecho desde el principio no odio este espectáculo en realidad me gustan algunos aspectos de ello de hecho cuando comencé a verlo rápidamente me enganché estaba empezando a salir de todo el estereotipo anime es para niños y los elementos maduros del espectáculo me hicieron intrigados desafortunadamente después de ver a toda la serie y algunas de las películas puedo decir que mi general la disposición ha cambiado y cae en casi todas las trampas que plagan el anime malo siete u ocho amigos y yo empezaron a ver esta serie en la televisión al final solo un amigo y yo todavía estábamos mirando y ninguno de nosotros le gustó por favor explicarle la trama para usted puedes saltarte este párrafo si no quieres saberlo kagome es un estudiante de secundaria promedio que un día cae en un pozo mágico cerca de su santuario de su familia cuando kagome sale del pozo de nuevo ha sido transportado en el tiempo a la era feudal de japón se encuentra con muchos otros personajes y forman un grupo de cinco o más compañeros que partieron en un viaje de venganza justicia a tientas en un caso de un carácter en general están tratando de recuperar las piezas del fragmento de joya sagrada que mejora el poder de los demonios que lo usan mientras que hay muchas muchas historias laterales y arcos de historia no hay material suficiente para ocupar episodios el único arco de la historia que es lo suficientemente interesante como para observar aún es una especie de aburrido la banda de siete después de la mitad de la marca en la serie o tal vez incluso antes se vuelve dolorosamente obvio que la trama está congelada en su lugar y quien hizo que la serie decidiera poner en docenas y docenas de episodios de relleno estos episodios tienen poco sin impacto en la historia y rara vez incluso en los personajes en algunos casos algunos personajes que tuvieron un papel importante en la historia desaparecerán para docenas de episodios a la vez muchos episodios siguen los mismos patrones de cortadores de galletas que las historias antes inuyasha dispara la cicatriz del viento al enemigo desvíos de pareja los personajes se jadean de horror el enemigo resulta tener barrera los personajes pasaron tres episodios tratando de matar al enemigo antes de que kagome finalmente encierra la flecha sagrada hacia él y se convierte en polvo también spoiler principal la conclusión se revelará la falta de conclusión hace que parezca que ha pasado horas spoiler principal sobre la animación en sí está por encima del promedio y en algunos casos excelentes aun así las células de animación reutilizadas plagan la mayoría de las escenas de acción y es muy difícil ignorarlas cuando está claro que la misma roca ha volado más allá de un personaje cinco o seis veces en una fila sin embargo todo el los personajes están muy bien desarrollados y los romances entre algunos de los personajes fueron verdaderamente cautivadores además los diseños de personajes apariencias fueron brillantes y a veces entre los mejores que he visto particularmente con la banda de siete definitivamente no hay escasez de oportunidades de cosplay aquí aun así me encontré esperando que un personaje muriera así que habría algún tipo de movimiento en la trama y algo del humor en el espectáculo entre los personajes se usa una y otra vez una broma en particular sit boy se encuentra dentro de los primeros cinco episodios y literalmente puede esperar que se use de nuevo y otra vez para los episodios restantes aunque hay algunos buenos aspectos del espectáculo y es fácil ver por qué tiene una gran cantidad de seguidores la serie parece estar dominada por las niñas obsesionadas con los fanáticos que babea sobre sesshomiru y inuyasha bottom line definitivamente vale la pena revisar pero no vale la pena ver a toda la serie los primeros episodios son muy inteligentes originales y agradables para cualquiera pero después de eso simplemente se vuelve aburrido y tedioso ver un programa de televisión nunca debe sentirse como una tarea pero de alguna manera esta serie logra eso no esperes mucho de inuyasha porque solo te sentirás decepcionado,negative
donde termina la acera donde uno termina otro comienza es una película prototípica noir y como tal bastante impecable desde puntos de vista de estilo y contenido los ajustes de fotografía y nocturna son de primera clase la cinematógrafa joseph lashelle le permite al drama ooze en escena después de la escena y los primeros planos en caras del expresionismo puro puedo ver este tipo de película para las imágenes solas incluso cuando los actores luchan y la trama apesta pero la actuación es de primera clase aquí y la trama presenta lo que considero el núcleo de la mayoría de las películas de noir el liderazgo masculino alienado que representa a los muchos hombres que regresan a los hogares a los estados unidos cambiados después de la guerra y se sienten perdidos de hecho no solo dana andrews realmente convincente como lo problemático el detective solitario tiene una contraparte pequeña pero importante en la película el esposo de la hembra principal primero un ex gi decorado caído sobre tiempos difíciles y alcohol el hecho de que el único hombre mata al otro podría ser de importancia monumental en general el tipo regular que lucha por sus problemas internos hasta el éxito mientras que el soldado que usa medalla se desliza en una muerte accidental con un plato de plata en la cabeza la mujer se transforma de uno a otro asumimos que se casan y tienen hijos según lo sugirieron anteriormente en la película incluso si esto está presionando una interpretación sobre él después del hecho todavía podemos ver el camino de un hombre con un equipaje psicológico que se preocupa por una crisis al más alto tipo de orden moral convirtiéndose en un pequeño crimen justo en el punto en realidad se ha escapado esta película pertenece a andrews juega un tipo mucho más restringido y en movimiento que kirk douglas juega en un papel similar en la historia de detectives de william wyler hecho solo un año después y andrews ciertamente es menos teatral puede ver fácilmente las dos películas de lado a lado para una sesión de libro de texto y contraste el hecho de que andrews como detective dixon está luchando moralmente a través de todo y douglas como detective mcleod no es podría explicar por qué un hombre consigue a su chica y el otro no gene tierney se quita un tipo de mujer muy simpáticas demolidas y finalmente convencional y bonita no solo un cartón deseable sino a alguien con quien quieras que dixon se case la parcela criminal es realmente secundaria al drama principal pero es lo suficientemente efectivo en su juego con tipos y clichés las partes de bits se mantienen snappy los pequeños detalles como la tabla de dados portátiles los buenos toques lejos de los actores de los personajes o el glamour de los juegos de azar en casablanca pero entonces la gran película de curtiz es icónica incluso en los detalles no hace ningún esfuerzo por ser sutil y real y en la penetración pero en cambio es barrer y memorable e inspirador vienen en extremos opuestos de la guerra y representan posibilidades opuestas para sus hombres líderes bogart está comenzando su servicio activo dixon y el hombre que dixon ha matado en todo momento a través de a fondo pero no se lava no es un accidente que muchos posiblemente la mayoría la película noirs tiene lo que llamará felices finales el hombre supera a sus adversarios y transforma su ser interior y el espectáculo entonces y ahora entiende lo hermosa que debe sentirse,positive
envuelto en hermosos orígenes de los países ingleses emma es una deliciosa confección que se va a disfrutar para las escapadas de ensueño emma gwyneth paltrow es una joven elegante e inteligente que se acaba de casarse en su institutriz y confiado a un matrimonio que emma toma el crédito en el emparejamiento con ganas de usar su talento para organizar cosas para las personas que la rodean decide coincidir con el vicario el sr elton alan cummings con su bonita amiga harriet collette toni el resultado es una serie de señales mixtas y erróneas las interpretaciones que terminan se clasifican con emma aprendiendo que no tenía tanto control sobre los eventos como pensaba la película está llena de caracterizaciones ingeniosas y ingeniosas de jane austen gwyneth paltrow está en su mejor momento retratando a esta doncella de una sociedad moderna educada con ingenio y facilidad su creciente romance con el incomparable sr knightley jeremy northam es el corazón de esta película el sr knightley es uno de los mejores líderes románticos en películas es increíblemente guapo de una manera modesta y relajada que es irresistible ciertamente está bien emparejado a gwyneth paltrow su encantadora amistad que comenzó cuando tenía años y ella era un bebé se ha florecido ya que él un amigo de la familia los partidos se amontonan con ella de una manera más antigua fraternal que crece en algo más con una mirada furtiva o un puñetazo sometido a emma knightley de northam es una deleite de ver otras características maravillosas incluyen el cómic juliet stevenson greta scacchi ewan mcgregor polly walker y the talkative spinter miss bates que es muy divertido más corta y más fluida que la mayoría de las adaptaciones de jane austin emma tiene ritmo cómico que promete verdadero disfrute,positive
una película aburrida sobre un perdedor miserable que es un hecho en pocas palabras matt dillon juega a henry chinaski altere el ego del autor charles bukowski sobre cuya novela se basa la película mientras nos encontramos con chinaski puede ser un escritor pero ciertamente no es exitoso flota a través de la vida se despidió de un trabajo de mena tras otro y sin cuidar un poco el hecho de que siempre está borracho puede tener algo que ver con su no cuidado se encuentra con una mujer jan interpretada por lili taylor y se produce una relación chinaski se muda al apartamento de jan y ahora en lugar de emborracharse por sí mismo puede emborracharse con alguien más buenos tiempos eventualmente él ha tenido suficiente de esta relación así que chinaski se aferriza por su cuenta lamentablemente todavía no puede mantener un trabajo tan pronto como está roto en este punto marisa tomei aparece y por alguna razón su personaje laura decide rescatar a este miserable perdedor borracho que ni siquiera conoce pronto nos encontramos con algunos de los conocidos de laura y la película se desvía en una especie de mundo bizarro con este grupo bastante ecléctico pronto tomei y los amigos están fuera de la imagen y una vez más nos quedamos con chinaski y su bebida y su miserable pequeña vida hay unas más tiempo dedicado a jan pero en su mayoría hay que pasar el tiempo ser un perdedor borracho desempleado y luego la película ha terminado y no un momento demasiado pronto minutos de la monotonía absoluta y parece infinitamente más largo a medida que la película se arrastra no pasa nada nunca pasa nada si quieres pasar una hora y la mitad de tu vida observando la bebida matt dillon entonces esta es la película para ti si está buscando una historia convincente personajes bien desarrollados o cualquier valor de entretenimiento en absoluto que haya llegado al lugar equivocado el rendimiento de dillon en realidad no es malo en absoluto lástima que la película que lo rodea es de hecho bastante mal,negative
